	glottocode	path	toplevelfamily	name	hid	level	iso639-3	latitude	longitude	macroareas
24561	meen1242	tree/surm1244/sout2836/sout2837/past1248/meen1242	surm1244	Me'en	mym	language	mym	6.63207	35.6255	Africa
24565	murs1242	tree/surm1244/sout2836/sout2837/past1248/suri1266/murs1242	surm1244	Mursi	muz	language	muz	5.69801	36.0971	Africa
24566	suri1267	tree/surm1244/sout2836/sout2837/past1248/suri1266/suri1267	surm1244	Tirma-Chai	suq	language	suq	6.03205	35.0823	Africa
24571	kaci1244	tree/surm1244/sout2836/sout2838/baal1234/kaci1244	surm1244	Kacipo-Balesi	koe	language	koe	6.16512	34.9436	Africa
24578	ngaa1241	tree/surm1244/sout2836/sout2838/baal1234/ngaa1241	surm1244	Ngaalam	NOCODE_Ngaalam	language		8.216287	34.563102	Africa
24581	didi1258	tree/surm1244/sout2836/sout2838/didi1256/didi1257/didi1258	surm1244	Didinga	did	language	did	4.21489	33.6869	Africa
24582	nari1240	tree/surm1244/sout2836/sout2838/didi1256/didi1257/nari1240	surm1244	Narim	loh	language	loh	4.80331	33.3312	Africa
24583	murl1244	tree/surm1244/sout2836/sout2838/didi1256/murl1244	surm1244	Murle	mur	language	mur	6.69756	33.988	Africa
24587	tenn1246	tree/surm1244/sout2836/sout2838/didi1256/tenn1246	surm1244	Tennet	tex	language	tex	4.91107	32.6307	Africa
24588	tabo1241	tree/tabo1241	tabo1241	Tabo	knv	language	knv	-8.09387	143.305	Papunesia
24591	taia1239	tree/taia1239	taia1239	Taiap	gpn	language	gpn	-4.05047	144.506	Papunesia
24594	jiam1236	tree/taik1256/hlai1238/jiam1236	taik1256	Jiamao	jio	language	jio	18.5548	109.854	Eurasia
24596	cunn1236	tree/taik1256/hlai1238/nucl1241/cunn1236	taik1256	Cun-Nadou	cuq	language	cuq	19.2182	108.743	Eurasia
24599	hlai1239	tree/taik1256/hlai1238/nucl1241/hlai1239	taik1256	Hlai	lic	language	lic	18.8062	109.459	Eurasia
24608	emab1235	tree/taik1256/kada1291/east2365/buya1244/nort2744/emab1235	taik1256	E'ma Buyang	yzg	language	yzg	23.604572	106.030277	Eurasia
24609	ennn1243	tree/taik1256/kada1291/east2365/buya1244/nort2744/ennn1243	taik1256	En	enc	language	enc	22.8386	106.167	Eurasia
24610	lang1316	tree/taik1256/kada1291/east2365/buya1244/nort2744/lang1316	taik1256	Langnian Buyang	yln	language	yln	23.550258	106.016896	Eurasia
24611	yero1238	tree/taik1256/kada1291/east2365/buya1244/yero1238	taik1256	Yerong-Southern Buyang	yrn	language	yrn	23.342	105.754	Eurasia
24612	qabi1235	tree/taik1256/kada1291/east2365/qabi1235	taik1256	Pubiao-Qabiao	laq	language	laq	23.2384	104.812	Eurasia
24615	baha1256	tree/taik1256/kada1291/sout3143/paha1254/baha1256	taik1256	Baha Buyang	yha	language	yha	23.0105	104.449	Eurasia
24616	laha1250	tree/taik1256/kada1291/sout3143/paha1254/laha1250	taik1256	Laha (Viet Nam)	lha	language	lha	21.55149	103.86379	Eurasia
24619	gauu1234	tree/taik1256/kada1291/sout3143/west2798/gaui1234/gauu1234	taik1256	Gau	NOCODE_Gau-Yiren	language		27.66	105.6569	Eurasia
24623	aoua1234	tree/taik1256/kada1291/sout3143/west2798/gaui1234/gela1265/nort3188/ahou1236/aoua1234	taik1256	A'ou	aou	language	aou	26.8	105.85	Eurasia
24626	redg1235	tree/taik1256/kada1291/sout3143/west2798/gaui1234/gela1265/nort3188/ahou1236/redg1235	taik1256	Red Gelao	gir	language	gir	23.1868	104.993	Eurasia
24627	gela1264	tree/taik1256/kada1291/sout3143/west2798/gaui1234/gela1265/nort3188/gela1264	taik1256	Gelao Mulao	giu	language	giu	26.574605	107.239537	Eurasia
24628	qaua1234	tree/taik1256/kada1291/sout3143/west2798/gaui1234/gela1265/qaua1234	taik1256	Central Gelao-Qau	gqu	language	gqu	26.155438	106.16455	Eurasia
24632	gree1278	tree/taik1256/kada1291/sout3143/west2798/gaui1234/gela1265/sout2749/gree1278	taik1256	Hagei Gelao	giq	language	giq	22.5632	104.698	Eurasia
24636	whit1267	tree/taik1256/kada1291/sout3143/west2798/gaui1234/gela1265/sout2749/whit1267	taik1256	Duoluo Gelao	giw	language	giw	23.0196	105.07	Eurasia
24640	lach1248	tree/taik1256/kada1291/sout3143/west2798/lach1247/lach1248	taik1256	Lachi	lbt	language	lbt	22.8549	104.776	Eurasia
24643	whit1266	tree/taik1256/kada1291/sout3143/west2798/lach1247/whit1266	taik1256	White Lachi	lwh	language	lwh	22.726	104.66	Eurasia
24647	jizh1234	tree/taik1256/kamt1241/daic1238/beic1239/jizh1234	taik1256	Jizhao	NOCODE_Jizhao	language		21.388	110.868	Eurasia
24649	ling1262	tree/taik1256/kamt1241/daic1238/beic1239/ling1270/ling1262	taik1256	Western Ong-Be	onb	language	onb	19.885536	109.691664	Eurasia
24657	qion1238	tree/taik1256/kamt1241/daic1238/beic1239/ling1270/qion1238	taik1256	Eastern Ong-Be	NOCODE_Eastern-Ong-Be	language		19.906197	110.400282	Eurasia
24667	minz1236	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/deba1238/minz1236	taik1256	Minz Zhuang	zgm	language	zgm	23.33	105.5	Eurasia
24668	nong1247	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/deba1238/nong1247	taik1256	Nong Zhuang	zhn	language	zhn	23.6	104.75	Eurasia
24669	nung1283	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/deba1238/nung1283	taik1256	Nung (Viet Nam)	nut	language	nut	20.8965	104.286	Eurasia
24679	yang1286	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/deba1238/yang1286	taik1256	Yang Zhuang	zyg	language	zyg	23.091864	106.393188	Eurasia
24681	caol1238	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/caol1238	taik1256	Cao Lan	mlc	language	mlc	23.2541	105.521	Eurasia
24682	daiz1235	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/daiz1235	taik1256	Dai Zhuang	zhd	language	zhd	23.4	104.4	Eurasia
24688	taid1247	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/chia1264/blac1269/taid1247	taik1256	Tai Dam	blt	language	blt	18.9572	102.928	Eurasia
24689	thai1259	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/chia1264/blac1269/thai1259	taik1256	Thai Song	soa	language	soa	13.2136	99.8651	Eurasia
24691	taid1249	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/chia1264/redt1235/taid1249	taik1256	Tai Daeng-Meuay	tyr	language	tyr	20.4559	104.625	Eurasia
24695	taid1248	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/chia1264/redt1235/taim1254/taid1248	taik1256	Tai Do-Mene-Yo	tyj	language	tyj	19.1801	104.938	Eurasia
24699	taip1250	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/chia1264/redt1235/taim1254/taip1250	taik1256	Tai Pao	tpo	language	tpo	18.5562	104.658	Eurasia
24700	tayt1241	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/chia1264/redt1235/tayt1241	taik1256	Tày Tac	tyt	language	tyt	21.3831	104.008	Eurasia
24702	padi1241	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/chia1264/whit1265/padi1241	taik1256	Pa Di	pdi	language	pdi	26.3112	103.486	Eurasia
24703	taid1250	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/chia1264/whit1265/taid1250	taik1256	Tai Dón	twh	language	twh	21.84898	103.570496667	Eurasia
24704	tait1248	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/chia1264/whit1265/tait1248	taik1256	Tai Thanh	tmm	language	tmm	19.66	104.933	Eurasia
24705	kuan1246	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/kuan1246	taik1256	Kuan	uan	language	uan	18.0769	105.31	Eurasia
24708	ahom1240	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/assa1264/ahom1240	taik1256	Ahom	aho	language	aho	27.2778	88.464	Eurasia
24710	kham1290	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/assa1264/assa1276/kham1290	taik1256	Khamti	kht	language	kht	27.6653	97.0359	Eurasia
24714	kham1291	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/assa1264/assa1276/kham1291	taik1256	Khamyang	ksu	language	ksu	26.88946	93.99325	Eurasia
24717	aito1238	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/assa1264/moga1251/assa1275/aito1238	taik1256	Aiton	aio	language	aio	26.5145	92.3169	Eurasia
24718	phak1238	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/assa1264/moga1251/assa1275/phak1238	taik1256	Phake	phk	language	phk	27.8197	95.8131	Eurasia
24719	tail1248	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/assa1264/moga1251/tail1248	taik1256	Tai Laing	tjl	language	tjl	24.9041	95.0772	Eurasia
24722	luuu1242	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/assa1264/nort2739/luey1235/luuu1242	taik1256	Lü	khb	language	khb	21.0321	101.282	Eurasia
24726	yong1277	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/assa1264/nort2739/luey1235/yong1277	taik1256	Yong	yno	language	yno	18.38726	98.97646	Eurasia
24727	tain1252	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/assa1264/nort2739/tain1252	taik1256	Tai Nüa	tdd	language	tdd	21.7837	99.722	Eurasia
24732	turu1249	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/assa1264/uncl1540/turu1249	taik1256	Turung	try	language	try	26.3441	92.2676	Eurasia
24734	shan1277	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/sout2744/shan1277	taik1256	Shan	shn	language	shn	21.5995	98.0342	Eurasia
24738	taih1246	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/sout2744/wudi1241/taih1246	taik1256	Tai Hongjin	tiz	language	tiz	23.3088	102.586	Eurasia
24739	taiy1242	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/sout2744/wudi1241/taiy1242	taik1256	Tai Ya	cuu	language	cuu	23.569	101.899	Eurasia
24741	khun1259	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/sout2744/yuan1245/khun1259	taik1256	Khün	kkh	language	kkh	19.6062	99.3363	Eurasia
24742	nort2740	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/shan1276/sout2744/yuan1245/nort2740	taik1256	Northern Thai	nod	language	nod	18.857495	100.20739	Eurasia
24746	tayk1238	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sout2743/tayk1238	taik1256	Tay Khang	tnu	language	tnu	18.6624	104.367	Eurasia
24749	laoo1244	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sput1235/laot1235/laoo1244	taik1256	Lao	lao	language	lao	19.0	102.46	Eurasia
24757	nort2741	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sput1235/laot1235/sako1234/nort2741	taik1256	Northeastern Thai	tts	language	tts	16.03	103.67	Eurasia
24761	yoyy1238	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sput1235/laot1235/sako1234/yoyy1238	taik1256	Yoy	yoy	language	yoy	17.6215	104.785	Eurasia
24762	sout2746	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sput1235/laot1235/sout2746	taik1256	Southern Thai	sou	language	sou	6.85668	99.7031	Eurasia
24765	thai1261	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sput1235/laot1235/thai1261	taik1256	Thai	tha	language	tha	14.192	100.671	Eurasia
24768	phua1239	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sput1235/siam1241/phua1239	taik1256	Phuan	phu	language	phu	17.5207	102.191	Eurasia
24769	phut1244	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/sout3184/sput1235/siam1241/phut1244	taik1256	Phu Thai	pht	language	pht	17.7544966667	104.684233333	Eurasia
24770	tays1238	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/sapa1255/tays1238	taik1256	Tày Sa Pa	tys	language	tys	22.295	103.805	Eurasia
24771	tayy1238	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/tayy1238	taik1256	Tày	tyz	language	tyz	21.6448	106.167	Eurasia
24778	tsun1242	tree/taik1256/kamt1241/daic1238/daic1237/cent2251/wenm1239/tsun1242	taik1256	Ts'ün-Lao	tsl	language	tsl	21.3616	102.926	Eurasia
24782	bouy1240	tree/taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180/nort3189/bouy1240	taik1256	Bouyei	pcc	language	pcc	24.8484	106.187	Eurasia
24788	guib1245	tree/taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180/nort3189/guib1245	taik1256	Guibei Zhuang	zgb	language	zgb	24.9	108.1	Eurasia
24790	liuq1235	tree/taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180/nort3189/hong1247/liuq1235	taik1256	Liuqian Zhuang	zlq	language	zlq	24.1	109.75	Eurasia
24792	cent2009	tree/taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180/nort3189/hong1247/west3011/cent2009	taik1256	Central Hongshuihe Zhuang	zch	language	zch	23.95	108.0	Eurasia
24793	east2363	tree/taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180/nort3189/hong1247/west3011/east2363	taik1256	Eastern Hongshuihe Zhuang	zeh	language	zeh	23.7	109.0	Eurasia
24795	lian1252	tree/taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180/nort3189/lian1261/lian1252	taik1256	Lianshan Zhuang	zln	language	zln	24.5	112.05	Eurasia
24796	liuj1238	tree/taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180/nort3189/lian1261/liuj1238	taik1256	Liujiang Zhuang	zlj	language	zlj	24.2	109.25	Eurasia
24798	eeee1240	tree/taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180/nort3189/unun9894/eeee1240	taik1256	E	eee	language	eee	24.7262	109.063	Eurasia
24800	guib1244	tree/taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180/nort3189/yeiz1235/guib1244	taik1256	Guibian Zhuang	zgn	language	zgn	24.3	106.2	Eurasia
24801	qiub1238	tree/taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180/nort3189/yeiz1235/qiub1238	taik1256	Qiubei Zhuang	zqe	language	zqe	24.15	104.15	Eurasia
24802	youj1238	tree/taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180/nort3189/youj1238	taik1256	Youjiang Zhuang	zyj	language	zyj	23.75	106.9	Eurasia
24804	yong1275	tree/taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180/yong1274/yong1275	taik1256	Yongnan Zhuang	zyn	language	zyn	22.8	108.0	Eurasia
24805	yong1276	tree/taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180/yong1274/yong1276	taik1256	Yongbei Zhuang	zyb	language	zyb	23.1	108.15	Eurasia
24806	zuoj1238	tree/taik1256/kamt1241/daic1238/daic1237/nort3326/nort3180/zuoj1238	taik1256	Zuojiang Zhuang	zzj	language	zzj	22.4	106.9	Eurasia
24807	saek1240	tree/taik1256/kamt1241/daic1238/daic1237/nort3326/saek1240	taik1256	Saek	skb	language	skb	17.4558	104.787	Eurasia
24813	lian1256	tree/taik1256/kamt1241/kams1241/mula1252/kami1255/lian1256	taik1256	Lianmin Yao	NOCODE_Lianmin-Yao	language		26.937902	110.157802	Eurasia
24814	naxi1247	tree/taik1256/kamt1241/kams1241/mula1252/kami1255/naxi1247	taik1256	Nuoxi Yao	NOCODE_Naxi-Yao	language		27.0769	110.22221	Eurasia
24816	caom1238	tree/taik1256/kamt1241/kams1241/mula1252/kami1255/nort2734/caom1238	taik1256	Cao Miao	cov	language	cov	26.2236	109.547	Eurasia
24817	nort2735	tree/taik1256/kamt1241/kams1241/mula1252/kami1255/nort2734/nort2735	taik1256	Northern Dong	doc	language	doc	26.9944	109.204	Eurasia
24818	sout2741	tree/taik1256/kamt1241/kams1241/mula1252/kami1255/sout2741	taik1256	Southern Dong	kmc	language	kmc	25.8874	109.222	Eurasia
24819	mula1253	tree/taik1256/kamt1241/kams1241/mula1252/mula1253	taik1256	Mulam	mlm	language	mlm	24.8151	108.928	Eurasia
24823	aich1238	tree/taik1256/kamt1241/kams1241/then1235/maon1239/maka1300/aich1238	taik1256	Ai-Cham	aih	language	aih	25.4908	107.844	Eurasia
24826	makc1235	tree/taik1256/kamt1241/kams1241/then1235/maon1239/maka1300/makc1235	taik1256	Mak (China)	mkg	language	mkg	25.5946	107.726	Eurasia
24833	chad1240	tree/taik1256/kamt1241/kams1241/then1235/maon1239/maon1240/chad1240	taik1256	Chadong	cdy	language	cdy	25.23532	109.96041	Eurasia
24834	maon1241	tree/taik1256/kamt1241/kams1241/then1235/maon1239/maon1240/maon1241	taik1256	Maonan	mmd	language	mmd	25.0169	108.024	Eurasia
24835	suii1243	tree/taik1256/kamt1241/kams1241/then1235/maon1239/suii1243	taik1256	Sui	swi	language	swi	24.0488	106.563	Eurasia
24839	tenn1245	tree/taik1256/kamt1241/kams1241/then1235/tenn1245	taik1256	T'en	tct	language	tct	25.6717	107.309	Eurasia
24845	biao1253	tree/taik1256/kamt1241/lakk1237/biao1257/biao1253	taik1256	Shidong Biao	byk	language	byk	23.656	113.391	Eurasia
24846	daga1277	tree/taik1256/kamt1241/lakk1237/biao1257/daga1277	taik1256	Dagang-Baoshan-Liangcun	NOCODE_Dagang-Biao	language		23.88774	112.04558	Eurasia
24847	yong1283	tree/taik1256/kamt1241/lakk1237/biao1257/yong1283	taik1256	Yonggu Biao	NOCODE_Yonggu-Biao	language		23.71539	112.07482	Eurasia
24848	lakk1238	tree/taik1256/kamt1241/lakk1237/lakk1238	taik1256	Lakkia	lbc	language	lbc	24.1169	110.106	Eurasia
24849	take1257	tree/take1257	take1257	Takelma	tkm	language	tkm	42.423	-123.452	North America
24850	tall1235	tree/tall1235	tall1235	Tallán	NOCODE_Tallan	language		-5.330824	-80.651093	South America
24854	mara1396	tree/tama1329/mara1396	tama1329	Mararit	mgb	language	mgb	14.087	21.6408	Africa
24858	miis1236	tree/tama1329/tama1330/miis1236	tama1329	Miisiirii	NOCODE_Miisiirii	language		14.16	22.69	Africa
24860	assa1269	tree/tama1329/tama1330/tama1368/assa1269	tama1329	Assangori	sjg	language	sjg	13.9592	22.6393	Africa
24867	tama1331	tree/tama1329/tama1330/tama1368/tama1331	tama1329	Tama (Chad)	tma	language	tma	14.332	21.9951	Africa
24872	tamb1257	tree/tamb1257	tamb1257	Tambora	xxt	language	xxt	-8.25	118.0	Papunesia
24873	tana1288	tree/tana1288	tana1288	Tanahmerah	tcm	language	tcm	-2.5523	133.18	Papunesia
24875	lard1243	tree/tang1340/lard1243	tang1340	Lardil	lbz	language	lbz	-16.56152	139.4343	Australia
24877	gang1267	tree/tang1340/sout2758/gang1267	tang1340	Ganggalida	gcd	language	gcd	-17.5446	139.426	Australia
24881	kaya1319	tree/tang1340/sout2758/kaya1318/kaya1319	tang1340	Kayardild	gyd	language	gyd	-17.0695	139.489	Australia
24882	nyan1300	tree/tang1340/sout2758/kaya1318/nyan1300	tang1340	Yangkaal	nny	language	nny	-16.74	138.023	Australia
24884	pure1242	tree/tara1323/pure1242	tara1323	Purepecha	tsz	language	tsz	19.2467	-101.631	North America
24892	west2631	tree/tara1323/west2631	tara1323	Western Highland Purepecha	pua	language	pua	19.5392	-102.154	North America
24899	taru1236	tree/taru1236	taru1236	Taruma	tdm	language	tdm	1.666	-58.653	South America
24900	taua1242	tree/taua1242	taua1242	Tauade	ttd	language	ttd	-8.3486	147.094	Papunesia
24902	buta1242	tree/taul1250/buta1242	taul1250	Butam	NOCODE_Butam	language		-4.471696	152.245674	Papunesia
24903	taul1251	tree/taul1250/taul1251	taul1250	Taulil	tuh	language	tuh	-4.44425	152.095	Papunesia
24904	taus1253	tree/taus1253	taus1253	Taushiro	trr	language	trr	-3.22497	-75.5603	South America
24906	dadi1250	tree/tebe1251/dadi1250	tebe1251	Dadibi	mps	language	mps	-6.65765	144.511	Papunesia
24908	folo1238	tree/tebe1251/folo1238	tebe1251	Folopa	ppo	language	ppo	-6.86321	144.458	Papunesia
24923	nucl1339	tree/teme1251/nucl1339	teme1251	Temein	teq	language	teq	11.8275	29.3898	Africa
24926	tese1238	tree/teme1251/tese1238	teme1251	Tese	keg	language	keg	11.3885	29.5803	Africa
24931	lowl1260	tree/tequ1244/east2878/lowl1260	tequ1244	Lowland Oaxaca Chontal	clo	language	clo	15.9497	-95.6876	North America
24932	tequ1245	tree/tequ1244/east2878/tequ1245	tequ1244	Tequistlateco Chontal	NOCODE_Tequistlateco-Chontal	language		16.4	-95.59	North America
24933	high1242	tree/tequ1244/high1242	tequ1244	Highland Oaxaca Chontal	chd	language	chd	16.1849	-95.7301	North America
24935	juri1235	tree/ticu1244/juri1235	ticu1244	Juri	NOCODE_Juri	language		-1.358881	-69.984741	South America
24936	ticu1245	tree/ticu1244/ticu1245	ticu1244	Ticuna	tca	language	tca	-3.66289	-69.8723	South America
24937	timo1237	tree/timo1237	timo1237	Timote-Cuica	NOCODE_Timote-Cuica	language		8.848165	-70.975342	South America
24946	kula1280	tree/timo1261/alor1249/kola1286/kula1280	timo1261	Kula (Indonesia)	tpg	language	tpg	-8.2384	125.004	Papunesia
24956	sawi1256	tree/timo1261/alor1249/kola1286/sawi1258/sawi1256	timo1261	Sawila	swt	language	swt	-8.29105	125.078	Papunesia
24962	wers1238	tree/timo1261/alor1249/kola1286/sawi1258/wers1238	timo1261	Wersing	kvw	language	kvw	-8.33936	124.932	Papunesia
24969	abui1241	tree/timo1261/alor1249/nucl1821/alor1250/abui1242/abui1241	timo1261	Abui	abz	language	abz	-8.31058	124.588	Papunesia
24974	kama1365	tree/timo1261/alor1249/nucl1821/alor1250/abui1242/kama1365	timo1261	Kamang	woi	language	woi	-8.26897	124.792	Papunesia
24981	kuii1253	tree/timo1261/alor1249/nucl1821/alor1250/kuii1253	timo1261	Kui (Indonesia)	kvd	language	kvd	-8.38204	124.791	Papunesia
24985	kafo1240	tree/timo1261/alor1249/nucl1821/kafo1240	timo1261	Kafoa	kpu	language	kpu	-8.36572	124.446	Papunesia
24988	adan1251	tree/timo1261/alor1249/nucl1821/west2994/adan1252/adan1251	timo1261	Adang	adn	language	adn	-8.18958	124.448	Papunesia
24990	hama1240	tree/timo1261/alor1249/nucl1821/west2994/adan1252/hama1240	timo1261	Hamap	hmu	language	hmu	-8.26749	124.522	Papunesia
