glottocode	family
fort1240	Austronesian [aust1307]
noku1237	Austronesian [aust1307]
piam1242	Austronesian [aust1307]
tasm1246	Austronesian [aust1307]
valp1237	Austronesian [aust1307]
vuna1239	Austronesian [aust1307]
ambl1237	Austronesian [aust1307]
moro1286	Austronesian [aust1307]
nara1263	Austronesian [aust1307]
mere1242	Austronesian [aust1307]
navu1237	Austronesian [aust1307]
tial1239	Austronesian [aust1307]
tolo1255	Austronesian [aust1307]
akei1237	Austronesian [aust1307]
wail1242	Austronesian [aust1307]
wusi1237	Austronesian [aust1307]
hano1246	Austronesian [aust1307]
baet1237	Austronesian [aust1307]
cent2058	Austronesian [aust1307]
mari1426	Austronesian [aust1307]
hiww1237	Austronesian [aust1307]
loto1240	Austronesian [aust1307]
koro1308	Austronesian [aust1307]
lako1245	Austronesian [aust1307]
leha1243	Austronesian [aust1307]
leha1244	Austronesian [aust1307]
leme1238	Austronesian [aust1307]
vera1241	Austronesian [aust1307]
merl1237	Austronesian [aust1307]
mota1237	Austronesian [aust1307]
motl1237	Austronesian [aust1307]
nume1241	Austronesian [aust1307]
vure1239	Austronesian [aust1307]
weta1242	Austronesian [aust1307]
bugh1239	Austronesian [aust1307]
gela1263	Austronesian [aust1307]
ghar1239	Austronesian [aust1307]
leng1259	Austronesian [aust1307]
mala1484	Austronesian [aust1307]
bira1254	Austronesian [aust1307]
tali1259	Austronesian [aust1307]
long1395	Austronesian [aust1307]
gula1270	Austronesian [aust1307]
kwai1243	Austronesian [aust1307]
kwar1239	Austronesian [aust1307]
baeg1237	Austronesian [aust1307]
bael1237	Austronesian [aust1307]
fata1245	Austronesian [aust1307]
lauu1247	Austronesian [aust1307]
toab1237	Austronesian [aust1307]
wala1266	Austronesian [aust1307]
area1240	Austronesian [aust1307]
dori1246	Austronesian [aust1307]
oroh1237	Austronesian [aust1307]
saaa1240	Austronesian [aust1307]
aros1241	Austronesian [aust1307]
baur1252	Austronesian [aust1307]
faga1239	Austronesian [aust1307]
kahu1241	Austronesian [aust1307]
owaa1237	Austronesian [aust1307]
dehu1237	Austronesian [aust1307]
iaai1238	Austronesian [aust1307]
neng1238	Austronesian [aust1307]
caac1237	Austronesian [aust1307]
kuma1276	Austronesian [aust1307]
yuag1237	Austronesian [aust1307]
bala1316	Austronesian [aust1307]
nyal1254	Austronesian [aust1307]
jawe1237	Austronesian [aust1307]
fwai1237	Austronesian [aust1307]
nemi1240	Austronesian [aust1307]
pije1237	Austronesian [aust1307]
pwaa1237	Austronesian [aust1307]
pwap1237	Austronesian [aust1307]
cemu1238	Austronesian [aust1307]
paic1239	Austronesian [aust1307]
bwat1240	Austronesian [aust1307]
haek1239	Austronesian [aust1307]
have1241	Austronesian [aust1307]
hmwa1243	Austronesian [aust1307]
vama1243	Austronesian [aust1307]
waam1236	Austronesian [aust1307]
dumb1241	Austronesian [aust1307]
nume1242	Austronesian [aust1307]
ajie1238	Austronesian [aust1307]
arha1237	Austronesian [aust1307]
arho1237	Austronesian [aust1307]
neku1237	Austronesian [aust1307]
orow1242	Austronesian [aust1307]
tiri1258	Austronesian [aust1307]
xara1243	Austronesian [aust1307]
xara1244	Austronesian [aust1307]
zire1240	Austronesian [aust1307]
anei1239	Austronesian [aust1307]
ifoo1237	Austronesian [aust1307]
siee1239	Austronesian [aust1307]
urav1235	Austronesian [aust1307]
lena1238	Austronesian [aust1307]
nort2847	Austronesian [aust1307]
whit1269	Austronesian [aust1307]
kwam1252	Austronesian [aust1307]
sout2869	Austronesian [aust1307]
muss1246	Austronesian [aust1307]
teni1244	Austronesian [aust1307]
ayiw1239	Austronesian [aust1307]
nang1262	Austronesian [aust1307]
nalo1235	Austronesian [aust1307]
natu1246	Austronesian [aust1307]
tane1237	Austronesian [aust1307]
tean1237	Austronesian [aust1307]
amba1266	Austronesian [aust1307]
asum1237	Austronesian [aust1307]
tani1255	Austronesian [aust1307]
vano1237	Austronesian [aust1307]
mudu1242	Austronesian [aust1307]
unea1237	Austronesian [aust1307]
baro1253	Austronesian [aust1307]
lava1239	Austronesian [aust1307]
mada1285	Austronesian [aust1307]
kand1301	Austronesian [aust1307]
ramo1244	Austronesian [aust1307]
kono1269	Austronesian [aust1307]
bilu1244	Austronesian [aust1307]
labe1239	Austronesian [aust1307]
riri1237	Austronesian [aust1307]
baba1268	Austronesian [aust1307]
sisi1250	Austronesian [aust1307]
vagh1249	Austronesian [aust1307]
vari1239	Austronesian [aust1307]
mono1273	Austronesian [aust1307]
tora1259	Austronesian [aust1307]
urua1242	Austronesian [aust1307]
hako1237	Austronesian [aust1307]
hali1244	Austronesian [aust1307]
peta1245	Austronesian [aust1307]
sapo1253	Austronesian [aust1307]
haho1237	Austronesian [aust1307]
teop1238	Austronesian [aust1307]
tinp1237	Austronesian [aust1307]
neha1247	Austronesian [aust1307]
papa1265	Austronesian [aust1307]
solo1257	Austronesian [aust1307]
maro1244	Austronesian [aust1307]
vang1243	Austronesian [aust1307]
hoav1238	Austronesian [aust1307]
kusa1251	Austronesian [aust1307]
rovi1238	Austronesian [aust1307]
ughe1237	Austronesian [aust1307]
kazu1245	Austronesian [aust1307]
duke1237	Austronesian [aust1307]
ghan1242	Austronesian [aust1307]
lung1249	Austronesian [aust1307]
simb1256	Austronesian [aust1307]
bann1247	Austronesian [aust1307]
lawu1237	Austronesian [aust1307]
koko1269	Austronesian [aust1307]
blab1237	Austronesian [aust1307]
zaza1245	Austronesian [aust1307]
chek1238	Austronesian [aust1307]
gaoo1237	Austronesian [aust1307]
lagh1246	Austronesian [aust1307]
zaba1237	Austronesian [aust1307]
gura1254	Austronesian [aust1307]
kuan1248	Austronesian [aust1307]
mini1251	Austronesian [aust1307]
patp1243	Austronesian [aust1307]
siar1238	Austronesian [aust1307]
surs1246	Austronesian [aust1307]
tang1348	Austronesian [aust1307]
lihi1237	Austronesian [aust1307]
mand1440	Austronesian [aust1307]
nots1237	Austronesian [aust1307]
tomo1244	Austronesian [aust1307]
kara1486	Austronesian [aust1307]
laku1238	Austronesian [aust1307]
nali1244	Austronesian [aust1307]
tian1237	Austronesian [aust1307]
tiga1245	Austronesian [aust1307]
tung1290	Austronesian [aust1307]
bola1250	Austronesian [aust1307]
bulu1253	Austronesian [aust1307]
mera1242	Austronesian [aust1307]
naka1262	Austronesian [aust1307]
arib1240	Austronesian [aust1307]
arib1241	Austronesian [aust1307]
duwe1237	Austronesian [aust1307]
muso1238	Austronesian [aust1307]
nafi1237	Austronesian [aust1307]
labu1248	Austronesian [aust1307]
wamp1247	Austronesian [aust1307]
adze1240	Austronesian [aust1307]
mari1429	Austronesian [aust1307]
sara1323	Austronesian [aust1307]
suku1264	Austronesian [aust1307]
wamp1248	Austronesian [aust1307]
midd1327	Austronesian [aust1307]
nort2857	Austronesian [aust1307]
sout2877	Austronesian [aust1307]
buga1250	Austronesian [aust1307]
kela1255	Austronesian [aust1307]
yabe1254	Austronesian [aust1307]
numb1247	Austronesian [aust1307]
kapi1250	Austronesian [aust1307]
mang1404	Austronesian [aust1307]
mapo1242	Austronesian [aust1307]
damb1246	Austronesian [aust1307]
kuma1278	Austronesian [aust1307]
gora1262	Austronesian [aust1307]
pate1247	Austronesian [aust1307]
zena1237	Austronesian [aust1307]
piuu1237	Austronesian [aust1307]
vehe1237	Austronesian [aust1307]
hote1245	Austronesian [aust1307]
yama1260	Austronesian [aust1307]
iwal1237	Austronesian [aust1307]
bari1286	Austronesian [aust1307]
kove1237	Austronesian [aust1307]
lusi1240	Austronesian [aust1307]
mala1489	Austronesian [aust1307]
gitu1237	Austronesian [aust1307]
mutu1242	Austronesian [aust1307]
awad1244	Austronesian [aust1307]
mind1255	Austronesian [aust1307]
wabb1237	Austronesian [aust1307]
bilb1241	Austronesian [aust1307]
geda1237	Austronesian [aust1307]
mari1428	Austronesian [aust1307]
matu1261	Austronesian [aust1307]
taki1248	Austronesian [aust1307]
mato1252	Austronesian [aust1307]
ronj1237	Austronesian [aust1307]
arop1243	Austronesian [aust1307]
karn1252	Austronesian [aust1307]
mala1487	Austronesian [aust1307]
murp1234	Austronesian [aust1307]
male1289	Austronesian [aust1307]
mbul1263	Austronesian [aust1307]
lote1237	Austronesian [aust1307]
mamu1254	Austronesian [aust1307]
meng1267	Austronesian [aust1307]
sioo1240	Austronesian [aust1307]
amar1272	Austronesian [aust1307]
akol1237	Austronesian [aust1307]
avau1237	Austronesian [aust1307]
lesi1239	Austronesian [aust1307]
aikl1237	Austronesian [aust1307]
apal1255	Austronesian [aust1307]
gimi1242	Austronesian [aust1307]
solo1258	Austronesian [aust1307]
bebe1252	Austronesian [aust1307]
mang1403	Austronesian [aust1307]
aigh1235	Austronesian [aust1307]
karo1298	Austronesian [aust1307]
kaul1240	Austronesian [aust1307]
miuu1237	Austronesian [aust1307]
seng1281	Austronesian [aust1307]
lamo1244	Austronesian [aust1307]
mouk1239	Austronesian [aust1307]
tami1290	Austronesian [aust1307]
kayu1243	Austronesian [aust1307]
ormu1248	Austronesian [aust1307]
toba1266	Austronesian [aust1307]
anus1237	Austronesian [aust1307]
pode1237	Austronesian [aust1307]
bong1287	Austronesian [aust1307]
kapt1235	Austronesian [aust1307]
masi1265	Austronesian [aust1307]
liki1241	Austronesian [aust1307]
sobe1238	Austronesian [aust1307]
wakd1237	Austronesian [aust1307]
tarp1240	Austronesian [aust1307]
yamn1237	Austronesian [aust1307]
kaie1237	Austronesian [aust1307]
tere1276	Austronesian [aust1307]
kair1263	Austronesian [aust1307]
biem1237	Austronesian [aust1307]
mana1295	Austronesian [aust1307]
sepa1241	Austronesian [aust1307]
kiss1246	Austronesian [aust1307]
woge1237	Austronesian [aust1307]
mede1237	Austronesian [aust1307]
kapp1237	Austronesian [aust1307]
tuml1238	Austronesian [aust1307]
sera1260	Austronesian [aust1307]
arop1242	Austronesian [aust1307]
malo1245	Austronesian [aust1307]
siss1243	Austronesian [aust1307]
ulau1237	Austronesian [aust1307]
anuk1239	Austronesian [aust1307]
aree1239	Austronesian [aust1307]
doga1238	Austronesian [aust1307]
arif1239	Austronesian [aust1307]
gapa1238	Austronesian [aust1307]
ghay1237	Austronesian [aust1307]
kani1281	Austronesian [aust1307]
ubir1237	Austronesian [aust1307]
mais1250	Austronesian [aust1307]
mina1269	Austronesian [aust1307]
gwed1239	Austronesian [aust1307]
haig1237	Austronesian [aust1307]
maiw1249	Austronesian [aust1307]
taup1242	Austronesian [aust1307]
waem1237	Austronesian [aust1307]
tawa1275	Austronesian [aust1307]
weda1241	Austronesian [aust1307]
yaka1275	Austronesian [aust1307]
bwai1242	Austronesian [aust1307]
idun1242	Austronesian [aust1307]
diod1237	Austronesian [aust1307]
iama1237	Austronesian [aust1307]
maia1251	Austronesian [aust1307]
kolu1245	Austronesian [aust1307]
moli1248	Austronesian [aust1307]
bose1237	Austronesian [aust1307]
gale1257	Austronesian [aust1307]
buna1276	Austronesian [aust1307]
mwat1237	Austronesian [aust1307]
dobu1241	Austronesian [aust1307]
duau1237	Austronesian [aust1307]
sewa1251	Austronesian [aust1307]
guma1254	Austronesian [aust1307]
dawa1242	Austronesian [aust1307]
kaka1267	Austronesian [aust1307]
auhe1237	Austronesian [aust1307]
buhu1237	Austronesian [aust1307]
bwan1241	Austronesian [aust1307]
oyao1237	Austronesian [aust1307]
sali1295	Austronesian [aust1307]
suau1242	Austronesian [aust1307]
unub1234	Austronesian [aust1307]
waga1268	Austronesian [aust1307]
bina1271	Austronesian [aust1307]
mago1248	Austronesian [aust1307]
yoba1237	Austronesian [aust1307]
ouma1237	Austronesian [aust1307]
hula1239	Austronesian [aust1307]
keap1239	Austronesian [aust1307]
sina1266	Austronesian [aust1307]
abad1241	Austronesian [aust1307]
motu1246	Austronesian [aust1307]
kuni1263	Austronesian [aust1307]
lala1268	Austronesian [aust1307]
meke1243	Austronesian [aust1307]
tour1243	Austronesian [aust1307]
waim1251	Austronesian [aust1307]
budi1249	Austronesian [aust1307]
kili1267	Austronesian [aust1307]
muyu1244	Austronesian [aust1307]
misi1243	Austronesian [aust1307]
nimo1246	Austronesian [aust1307]
sude1239	Austronesian [aust1307]
ngul1236	Austronesian [aust1307]
yape1248	Austronesian [aust1307]
biak1248	Austronesian [aust1307]
roon1237	Austronesian [aust1307]
dusn1237	Austronesian [aust1307]
meos1237	Austronesian [aust1307]
ires1239	Austronesian [aust1307]
yaur1239	Austronesian [aust1307]
yere1243	Austronesian [aust1307]
amba1265	Austronesian [aust1307]
ansu1237	Austronesian [aust1307]
mara1397	Austronesian [aust1307]
wand1267	Austronesian [aust1307]
woii1237	Austronesian [aust1307]
mung1269	Austronesian [aust1307]
papu1251	Austronesian [aust1307]
pomm1237	Austronesian [aust1307]
busa1254	Austronesian [aust1307]
seru1244	Austronesian [aust1307]
kuru1305	Austronesian [aust1307]
wabo1240	Austronesian [aust1307]
ware1253	Austronesian [aust1307]
pauw1243	Austronesian [aust1307]
yoke1238	Austronesian [aust1307]
morm1235	Austronesian [aust1307]
biga1238	Austronesian [aust1307]
waig1244	Austronesian [aust1307]
asss1237	Austronesian [aust1307]
matb1237	Austronesian [aust1307]
kawe1240	Austronesian [aust1307]
lege1241	Austronesian [aust1307]
maya1282	Austronesian [aust1307]
wauy1237	Austronesian [aust1307]
bata1295	Austronesian [aust1307]
made1253	Austronesian [aust1307]
buli1255	Austronesian [aust1307]
maba1278	Austronesian [aust1307]
pata1260	Austronesian [aust1307]
sawa1247	Austronesian [aust1307]
east2440	Austronesian [aust1307]
gane1237	Austronesian [aust1307]
gebe1237	Austronesian [aust1307]
tand1253	Austronesian [aust1307]
waro1242	Austronesian [aust1307]
engg1245	Austronesian [aust1307]
alab1246	Austronesian [aust1307]
cama1250	Austronesian [aust1307]
cent2087	Austronesian [aust1307]
sout2912	Austronesian [aust1307]
isar1235	Austronesian [aust1307]
mtir1235	Austronesian [aust1307]
mtir1236	Austronesian [aust1307]
alba1269	Austronesian [aust1307]
irig1242	Austronesian [aust1307]
nort2883	Austronesian [aust1307]
bant1288	Austronesian [aust1307]
cebu1242	Austronesian [aust1307]
bant1293	Austronesian [aust1307]
capi1239	Austronesian [aust1307]
hili1240	Austronesian [aust1307]
masb1237	Austronesian [aust1307]
masb1238	Austronesian [aust1307]
poro1253	Austronesian [aust1307]
romb1245	Austronesian [aust1307]
bayb1234	Austronesian [aust1307]
kina1252	Austronesian [aust1307]
wara1300	Austronesian [aust1307]
wara1299	Austronesian [aust1307]
karo1299	Austronesian [aust1307]
maga1264	Austronesian [aust1307]
butu1244	Austronesian [aust1307]
taus1251	Austronesian [aust1307]
suri1273	Austronesian [aust1307]
tand1258	Austronesian [aust1307]
ataa1240	Austronesian [aust1307]
akla1240	Austronesian [aust1307]
inon1237	Austronesian [aust1307]
kina1250	Austronesian [aust1307]
sulo1237	Austronesian [aust1307]
cuyo1237	Austronesian [aust1307]
calu1238	Austronesian [aust1307]
rata1245	Austronesian [aust1307]
mama1275	Austronesian [aust1307]
dava1245	Austronesian [aust1307]
kara1489	Austronesian [aust1307]
mans1262	Austronesian [aust1307]
kama1363	Austronesian [aust1307]
kaga1255	Austronesian [aust1307]
kala1388	Austronesian [aust1307]
taga1268	Austronesian [aust1307]
kasi1256	Austronesian [aust1307]
fili1244	Austronesian [aust1307]
taga1270	Austronesian [aust1307]
iran1262	Austronesian [aust1307]
magu1243	Austronesian [aust1307]
mara1404	Austronesian [aust1307]
bint1245	Austronesian [aust1307]
bola1252	Austronesian [aust1307]
buol1237	Austronesian [aust1307]
goro1259	Austronesian [aust1307]
kaid1239	Austronesian [aust1307]
lola1250	Austronesian [aust1307]
suwa1241	Austronesian [aust1307]
mong1342	Austronesian [aust1307]
pono1240	Austronesian [aust1307]
atam1240	Austronesian [aust1307]
mati1250	Austronesian [aust1307]
agus1235	Austronesian [aust1307]
diba1242	Austronesian [aust1307]
raja1254	Austronesian [aust1307]
obom1235	Austronesian [aust1307]
ilia1236	Austronesian [aust1307]
west2555	Austronesian [aust1307]
cota1241	Austronesian [aust1307]
sara1327	Austronesian [aust1307]
taga1272	Austronesian [aust1307]
kaga1256	Austronesian [aust1307]
binu1244	Austronesian [aust1307]
higa1237	Austronesian [aust1307]
cina1236	Austronesian [aust1307]
bata1301	Austronesian [aust1307]
cent2090	Austronesian [aust1307]
tagb1258	Austronesian [aust1307]
molb1237	Austronesian [aust1307]
broo1239	Austronesian [aust1307]
sout2916	Austronesian [aust1307]
cent2091	Austronesian [aust1307]
taut1234	Austronesian [aust1307]
east2482	Austronesian [aust1307]
west2559	Austronesian [aust1307]
buhi1245	Austronesian [aust1307]
hanu1241	Austronesian [aust1307]
cent2089	Austronesian [aust1307]
east2694	Austronesian [aust1307]
nort2885	Austronesian [aust1307]
lapu1236	Austronesian [aust1307]
koli1253	Austronesian [aust1307]
west2557	Austronesian [aust1307]
umir1236	Austronesian [aust1307]
band1355	Austronesian [aust1307]
bati1253	Austronesian [aust1307]
gese1240	Austronesian [aust1307]
kowi1239	Austronesian [aust1307]
watu1247	Austronesian [aust1307]
bobo1254	Austronesian [aust1307]
masi1266	Austronesian [aust1307]
beng1287	Austronesian [aust1307]
hoti1237	Austronesian [aust1307]
lian1255	Austronesian [aust1307]
sala1269	Austronesian [aust1307]
kawi1241	Austronesian [aust1307]
cari1276	Austronesian [aust1307]
java1254	Austronesian [aust1307]
newc1244	Austronesian [aust1307]
osin1237	Austronesian [aust1307]
teng1272	Austronesian [aust1307]
agut1237	Austronesian [aust1307]
cala1258	Austronesian [aust1307]
lamp1242	Austronesian [aust1307]
kome1238	Austronesian [aust1307]
lamp1243	Austronesian [aust1307]
beka1241	Austronesian [aust1307]
rara1235	Austronesian [aust1307]
sara1329	Austronesian [aust1307]
beny1237	Austronesian [aust1307]
buka1257	Austronesian [aust1307]
baub1235	Austronesian [aust1307]
biat1246	Austronesian [aust1307]
trin1271	Austronesian [aust1307]
jang1257	Austronesian [aust1307]
kemb1249	Austronesian [aust1307]
ribu1241	Austronesian [aust1307]
sang1339	Austronesian [aust1307]
sema1269	Austronesian [aust1307]
kang1289	Austronesian [aust1307]
nucl1460	Austronesian [aust1307]
bali1278	Austronesian [aust1307]
sasa1249	Austronesian [aust1307]
sumb1241	Austronesian [aust1307]
achi1257	Austronesian [aust1307]
east2563	Austronesian [aust1307]
west2650	Austronesian [aust1307]
haro1237	Austronesian [aust1307]
cacg1235	Austronesian [aust1307]
chru1239	Austronesian [aust1307]
sout3010	Austronesian [aust1307]
nort2994	Austronesian [aust1307]
tsat1238	Austronesian [aust1307]
biha1246	Austronesian [aust1307]
jara1266	Austronesian [aust1307]
rade1240	Austronesian [aust1307]
duan1242	Austronesian [aust1307]
haji1235	Austronesian [aust1307]
iban1264	Austronesian [aust1307]
remu1237	Austronesian [aust1307]
sebe1242	Austronesian [aust1307]
mual1241	Austronesian [aust1307]
keni1248	Austronesian [aust1307]
mala1480	Austronesian [aust1307]
beta1252	Austronesian [aust1307]
coco1260	Austronesian [aust1307]
pera1256	Austronesian [aust1307]
kubu1239	Austronesian [aust1307]
coll1240	Austronesian [aust1307]
musi1241	Austronesian [aust1307]
banj1239	Austronesian [aust1307]
buki1247	Austronesian [aust1307]
bera1262	Austronesian [aust1307]
baca1243	Austronesian [aust1307]
brun1242	Austronesian [aust1307]
saba1263	Austronesian [aust1307]
kota1275	Austronesian [aust1307]
cent2053	Austronesian [aust1307]
kaur1269	Austronesian [aust1307]
bang1365	Austronesian [aust1307]
lonc1237	Austronesian [aust1307]
jamb1236	Austronesian [aust1307]
keri1250	Austronesian [aust1307]
lubu1241	Austronesian [aust1307]
mina1268	Austronesian [aust1307]
nege1240	Austronesian [aust1307]
peka1242	Austronesian [aust1307]
bali1279	Austronesian [aust1307]
jaku1244	Austronesian [aust1307]
keda1251	Austronesian [aust1307]
patt1249	Austronesian [aust1307]
urak1238	Austronesian [aust1307]
mala1479	Austronesian [aust1307]
oran1258	Austronesian [aust1307]
oran1259	Austronesian [aust1307]
temu1239	Austronesian [aust1307]
teng1267	Austronesian [aust1307]
indo1316	Austronesian [aust1307]
stan1306	Austronesian [aust1307]
baba1267	Austronesian [aust1307]
ambo1250	Austronesian [aust1307]
band1353	Austronesian [aust1307]
kupa1239	Austronesian [aust1307]
lara1260	Austronesian [aust1307]
gora1261	Austronesian [aust1307]
mala1481	Austronesian [aust1307]
nort2828	Austronesian [aust1307]
papu1250	Austronesian [aust1307]
maka1305	Austronesian [aust1307]
mala1482	Austronesian [aust1307]
sril1245	Austronesian [aust1307]
oldm1243	Austronesian [aust1307]
kend1254	Austronesian [aust1307]
ment1251	Austronesian [aust1307]
sund1252	Austronesian [aust1307]
tomb1243	Austronesian [aust1307]
tond1251	Austronesian [aust1307]
tons1240	Austronesian [aust1307]
tont1239	Austronesian [aust1307]
tons1239	Austronesian [aust1307]
moke1242	Austronesian [aust1307]
